text,tags
Fight Club 1969 2160p DivX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
2020 Aliens 1080p DVDRip DTS HD,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
System of a Down Wonderwall FLAC,"B-ARTIST,I-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Движение вверх 1954 1080p BDRemux AV1,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Zvezda 1080p HDTV,"B-TITLE,B-QUALITY,I-QUALITY"
Kino Mama Anarhia MP3,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Finding Nemo 2003 1440p DV REMUX EbP,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Forrest Gump 1982 1080p HDRip AV1 DTS HD TGx,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Mnogotochie Boshetunmay 192kbps,"B-ARTIST,B-TITLE,B-QUALITY"
WALL E 2018 2160p 8bit HDRip WiKi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Olga S03E21 1985 2160p BDRip H 264,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Yurev Den 1958 480p IMAX BDREMUX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
clip media,"O,O"
Doctor Strange 1963,"B-TITLE,I-TITLE,B-YEAR"
Durak 1989 720p HDRip x264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
file show,"O,O"
227,O
Money Heist S05E02 UHD AVC EAC3,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Maroon 5 Wonderwall 128kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Бумер 1988,"B-TITLE,B-YEAR"
2016 The Martian 8K HDRip AC3,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Iron Maiden Yesterday,"B-ARTIST,I-ARTIST,B-TITLE"
Аритмия 1999,"B-TITLE,B-YEAR"
video,O
Nirvana Eye of the Tiger 1986 FLAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Finding Nemo,"B-TITLE,I-TITLE"
Black Panther 1953 8K Dolby Vision BDRemux AVC DDP5 1,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Spider Man,"B-TITLE,I-TITLE"
Fight Club 1961 HDTV x265 AC3 CtrlHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Spider Man 1988,"B-TITLE,I-TITLE,B-YEAR"
Saving Private Ryan 1992 1440p 8bit DD5 1,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Ivan Vasilevich Menyaet Professiyu 1080p HDR REMUX H 264 DD5 1,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
American Sniper 2017 1080p BDRemux AV1 GalaxyRG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
1951 Coco 2160p,"B-YEAR,B-TITLE,B-QUALITY"
52,O
Dunkirk 2009 2160p DVDR HEVC,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Finding Nemo 480p H 264 EAC3,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Alisa Delay Gromche MP3,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Forrest Gump,"B-TITLE,I-TITLE"
2010,B-YEAR
Ariya Noch,"B-ARTIST,B-TITLE"
The Avengers 1957 8K WEB DL x265 Atmos GECKOS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Schindlers List,"B-TITLE,I-TITLE"
Ed Sheeran Thunderstruck,"B-ARTIST,I-ARTIST,B-TITLE"
Sklifosovskiy S06E08 2006 8K H 264,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Yurev Den 720p BDRip VP9,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Avengers Endgame 1987 1080p REMUX Atmos,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Brat 1957 2160p BDRemux PSA,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Gravity,B-TITLE
Jurassic World 1968 8K DV HDTV H 264 DTS X AMZN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1993 Encanto 1440p BDRemux,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY"
Jay Z Eye of the Tiger ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Blade Runner 2049,"B-TITLE,I-TITLE,I-TITLE"
Apocalypse Now 4K WEBRip x264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Tupac Another Brick in the Wall ALAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Kaspiyskiy Gruz Mama Anarhia,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
The Empire Strikes Back 1954 720p IMAX x265 AMZN,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Lord of the Rings 2017,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Чебурашка 2011,"B-TITLE,B-YEAR"
Операция Ы 1957,"B-TITLE,I-TITLE,B-YEAR"
The Hobbit 1982,"B-TITLE,I-TITLE,B-YEAR"
Succession S03E10 1080p XviD,"B-TITLE,O,B-QUALITY,I-QUALITY"
Ночные Снайперы Восьмиклассница ALAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
The Lion King 2003,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
The Shawshank Redemption 720p UHD BluRay,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Basta Kogda Tvoya Devushka Bolna,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Dylda 1952 8K WEB DL H 265,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Gravity 1998 1440p HDR AV1,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Eminem Comfortably Numb ALAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Predator 1958 4K DTS HD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Avengers Infinity War,"B-TITLE,I-TITLE,I-TITLE"
The Dark Knight Rises 1977 2160p HDTV H 264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Likvidatsiya S03E23 1995 2160p BluRay x265,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Fiziruk S08E06 2001 8K,"B-TITLE,O,B-YEAR,B-QUALITY"
Dunkirk 2007 4K HDR10 AMZN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Gravity 1980 1080p DV BDREMUX AVC DTS GalaxyRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Beatles Someone Like You ALAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Avengers Infinity War 1977 480p BDRemux DDP5 1,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
fragment,O
Doctor Strange 1970 1080p WEBRip,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Kill Bill 2006 1440p HDR10Plus AV1 DTS ION10,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Bob Dylan Nothing Else Matters 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Coco 1999 720p REMUX AVS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Maroon 5 Let It Be,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Kasta Boshetunmay 96kbps,"B-ARTIST,B-TITLE,B-QUALITY"
430,O
Fiziruk S06E04 1080p HEVC DD5 1,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Frank Sinatra Nothing Else Matters,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
The Crown S04E23 1440p HDRip AVC,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Splin Gruppa Krovi FLAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Двенадцать 1971,"B-TITLE,B-YEAR"
1990 The Godfather 2160p DVDRip,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Сибирский цирюльник 1980 720p BDREMUX H 265 HONE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Hobbit 2024 1080p 10bit x265 TrueHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Soul 1977 8K BDRip x264 DD5 1,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Lion King 2008 1440p DVDRip H 264 FoV,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
True Detective S03E16 480p HDR10 BluRay XviD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Black Panther 1962,"B-TITLE,I-TITLE,B-YEAR"
Antikiller 2018 BDRip DD5 1 DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Apocalypse Now 8K WEB DL x264 EAC3,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Man of Steel 720p DVDRip AC3,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Операция Ы 2009,"B-TITLE,I-TITLE,B-YEAR"
Durak 2022 2160p HDTV,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Kaspiyskiy Gruz Videli Noch DSD,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
fragment session,"O,O"
Linkin Park Take On Me Lossless,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Yolki 2021,"B-TITLE,B-YEAR"
The Weeknd Beat It,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Dvizhenie Vverh 1982 480p WEBRip DTS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Memento 1984,"B-TITLE,B-YEAR"
clip,O
Москва слезам не верит 720p DVDRip VP9,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Brilliantovaya Ruka 1974 480p REMUX x265 DTS HD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Avengers 1956 4K HDTV HEVC DDP5 1 YTS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Witcher S08E21 1080p WEB DL x265 DD5 1,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Leningrad Malysh MP3,"B-ARTIST,B-TITLE,B-QUALITY"
Kuhnya S06E15 480p HDR10 BluRay XviD,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
ВИА Гра Малыш 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Man of Steel 2016 480p HDTV H 264 DTS HD HONE,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Sting Bad Guy 320kbps,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Drake Enter Sandman OGG,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
How I Met Your Mother S02E18 HDR10Plus BluRay Atmos,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
The Departed 8K WEB DL,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Wish You Were Here,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Mazhor S05E17 1992 1080p IMAX BluRay H 265 DTS X,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Iron Maiden Imagine,"B-ARTIST,I-ARTIST,B-TITLE"
Rihanna Hello FLAC,"B-ARTIST,B-TITLE,B-QUALITY"
Lost S03E06 2001 4K Dolby Vision WEBRip,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Lady Gaga Shape of You 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Elvis Presley Lose Yourself ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Holop 1995 1440p HDRip MEZG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Jay Z Someone Like You,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Casino Royale 2014 4K HDRip DivX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Goodfellas 2160p 8bit BDREMUX AV1 DD,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Gladiator 2022,"B-TITLE,B-YEAR"
Spotlight 2013 720p HDR WEB DL VP9 DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Led Zeppelin Smooth Criminal 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
1998,B-YEAR
Deadpool 720p HDR BDREMUX x264,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Dnevnoy Dozor 2160p REMUX AC3,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
The Godfather 1989 480p HDRip H 264 RARBG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Lyubov i Golubi 1994 2160p 10bit HDTV H 265 TBS,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Aliens 1980,"B-TITLE,B-YEAR"
American Sniper 1975 2160p Dolby Vision H 264 DTS RARBG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Birdman 1977 1440p DV AC3,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1955 Alien 480p WEBRip DivX AC3,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Blade Runner 2049 2013 4K AMZN,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
The Godfather 1981 480p BluRay KOGi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Стиляги WEB DL H 265 DDP,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Brooklyn Nine Nine S07E22 2010 8K HDR10 BDRemux DivX DTS X,"B-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Schindlers List 2014 1440p HDRip DivX ION10,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Prestige 1973 2160p REMUX AV1 DDP5 1,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Avengers Infinity War 1990 1080p DV HDRip x264 YIFY,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Shawshank Redemption 1960 2160p HDR10 BDRemux MEZG,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Скриптонит Восьмиклассница FLAC,"B-ARTIST,B-TITLE,B-QUALITY"
Sherlock S05E06 720p BDRemux H 264,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Last of Us S08E23 1963 480p WEBRip,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Gladiator 1995,"B-TITLE,B-YEAR"
1966 The Lord of the Rings 720p HDRip,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Jurassic World 1995 1080p AC3,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Star Wars 1950,"B-TITLE,I-TITLE,B-YEAR"
Boomer 1967,"B-TITLE,B-YEAR"
Beyonce Thinking Out Loud 320kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Man of Steel 1977 2160p BDRemux VP9 DDP,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Zhmurki 1957 8K BDREMUX AVC TrueHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Return of the King,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Big Baby Tape Нам с Тобой M4A,"B-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Битва 2012 480p IMAX BRRip HEVC,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Titanic 1953 1440p BRRip x265,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Back to the Future 1993 1440p DVDRip DD EVO,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Office S01E19 2160p BDRemux TrueHD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Гражданская Оборона Москва Lossless,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Imagine Dragons Take On Me Lossless,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Logan 1958 720p BDRemux H 265 DD SiNNERS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Ночной дозор 2020 1080p CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Kanye West Thriller,"B-ARTIST,I-ARTIST,B-TITLE"
The Office S06E11 1988 1080p DivX DTS,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Mashina Vremeni Hochu Peremen Lossless,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Brat 2 2018 8K HDR10Plus WEBRip XviD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Hans Zimmer Crawling,"B-ARTIST,I-ARTIST,B-TITLE"
Mad Max Fury Road 1989 480p HEVC SiNNERS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Reservoir Dogs 1961 8K Dolby Vision DVDRip DDP DEMAND,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Sting Thunderstruck M4A,"B-ARTIST,B-TITLE,B-QUALITY"
Cheburashka 1995 480p AVC DD DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Iron Maiden Smooth Criminal 128kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Billie Eilish Smells Like Teen Spirit,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Avengers Endgame,"B-TITLE,I-TITLE"
96,O
Coco 8K 10bit BDRip,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Chernaya Molniya 1995 2160p BDRemux DD5 1 KOGi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Akvarium Boshetunmay Lossless,"B-ARTIST,B-TITLE,B-QUALITY"
Devchata 2003 8K HDR10 HDRip x265 DDP5 1 KOGi,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Aliens 1991 720p 10bit BDREMUX EAC3,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Revenant 2018 720p AVC DTS HD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Radiohead Hotel California,"B-ARTIST,B-TITLE,I-TITLE"
Ночной дозор 1981,"B-TITLE,I-TITLE,B-YEAR"
The Avengers 1985,"B-TITLE,I-TITLE,B-YEAR"
Splin Hochu Peremen OGG,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Inside Out 1965 8K BRRip GalaxyRG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
The Empire Strikes Back 1080p BDRemux Atmos,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Жмурки 2004 2160p 10bit WEB DL XviD RARBG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
2007 Iron Man 8K 10bit DVDR HEVC,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Hateful Eight 1960 2160p HDTV VP9,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Guardians of the Galaxy 2007 480p AV1 CMRG,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Captain America 2013 2160p DVDR x264,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Jurassic World 1990 4K DD5 1 CtrlHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
2002 Avengers Infinity War 480p HDRip DivX,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Mindhunter S05E14 1080p UHD BDRip,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Антикиллер 2018 1440p HDR10 DVDR,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Nochnye Snaypery Derevo 96kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
John Wick 1997,"B-TITLE,I-TITLE,B-YEAR"
Бой с тенью 1985 4K DVDR H 265 RARBG,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Succession S04E15 BRRip x265,"B-TITLE,O,B-QUALITY,I-QUALITY"
2023 Predator 1080p,"B-YEAR,B-TITLE,B-QUALITY"
Mumiy Troll Delay Gromche,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
The Martian 1951,"B-TITLE,I-TITLE,B-YEAR"
Titanic 2019 4K UHD HDRip BTN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Mandalorian S07E04 8K REMUX AV1,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Madonna In the End Lossless,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Frank Sinatra Sweet Child O Mine 2008 AAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Guardians of the Galaxy 1975 1440p BDRemux x265 MZABI,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Admiral 1998 1440p REMUX x264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Doctor Strange 1951 480p KOGi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
1917 1976 8K DVDRip DTS HD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Ivan Vasilevich Menyaet Professiyu 1984 2160p 10bit BDRip DivX EbP,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Ironiya Sudby 2160p BDREMUX H 264 DDP,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
John Wick Chapter 3 1997 480p 10bit HDRip H 265 GECKOS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1953 Avengers Endgame 480p WEB DL H 265,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Heat 2011,"B-TITLE,B-YEAR"
Beyonce One Lossless,"B-ARTIST,B-TITLE,B-QUALITY"
The Beatles Like a Rolling Stone 1955 Lossless,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Gravity 2020,"B-TITLE,B-YEAR"
Иван Васильевич меняет профессию 2015,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
John Wick Chapter 3 2012 480p HEVC DTS HD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Like a Rolling Stone,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
The Shawshank Redemption 4K DV WEB DL H 264,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
